156.25  156.25
2239.58  156.25


156.25  156.25
156.25  2239.58


156.25  572.917
2239.58  572.917


572.917  156.25
572.917  2239.58


156.25  989.583
2239.58  989.583


989.583  156.25
989.583  2239.58


156.25  1406.25
2239.58  1406.25


1406.25  156.25
1406.25  2239.58


156.25  1822.92
2239.58  1822.92


1822.92  156.25
1822.92  2239.58


156.25  2239.58
2239.58  2239.58


2239.58  156.25
2239.58  2239.58


